Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2023,GM,GMX,CHEVROLET,CAMARO,361LAS2332,1,3.600,MGMXV03.6165,Car,335,6,76,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.27,31.1,1,Not eqipped,MGMX10063080,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0530070,0.9117000,451.6380000,0.0087450,,0.0238630,0.0022300,19.5000000,MPG,21.7000000,17.1000000,24.0000000,,-0.3641530,-0.6735540,-1.5234300,37.290,0.44910,0.017620,14.660,-0.22140,0.022920,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,361LAS2332,1,3.600,MGMXV03.6165,Car,335,6,76,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.27,31.1,1,Not eqipped,MGMX10063081,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0152440,0.2143600,237.9480000,0.0037610,,0.0107340,,37.1000000,MPG,,,,,6.2606500,4.5041200,-0.8668870,37.290,0.44910,0.017620,14.660,-0.22140,0.022920,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621GFE2142,1,6.200,KGMXV06.2090,Car,455,8,11A,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.73,23.4,1,Not eqipped,KGMX10054474,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0113510,0.2087070,266.0090000,0.0066850,,0.0054760,,33.4000000,MPG,,,,,1.7217100,0.6947580,-0.6769690,37.510,0.55060,0.018430,11.310,0.20520,0.019910,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621GFE2142,1,6.200,KGMXV06.2090,Car,455,8,11A,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,3.73,23.4,1,Not eqipped,KGMX10054476,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0391000,0.5144490,454.4590000,0.0502860,,0.0109210,0.0015100,19.6000000,MPG,19.0000000,18.3000000,22.8000000,,1.1746800,0.6554620,-0.7791830,37.510,0.55060,0.018430,11.310,0.20520,0.019910,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFN2204,10,6.200,PGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.77,22.6,1,Not eqipped,PGMX10075484,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0096012,0.2293800,580.4000000,0.0056226,,0.0056609,0,15.3000000,MPG,16.4000000,13.9000000,18.0000000,,-1.4972400,-0.9288890,-0.8062550,64.800,0.09780,0.026020,37.370,-0.70900,0.031860,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFN2204,10,6.200,PGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.77,22.6,1,Not eqipped,PGMX10075485,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0049085,0.1680450,328.7000000,0.0063740,,0.0031730,,27.0000000,MPG,,,,,7.6175200,6.0665900,0.4842590,64.800,0.09780,0.026020,37.370,-0.70900,0.031860,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFN2204,10,6.200,PGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.77,22.6,1,Not eqipped,PGMX10075486,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0088699,0.3461940,462.5000000,0.0233810,,0.0027679,,19.2000000,MPG,12.3000000,22.9000000,,,-6.9485100,-3.6431600,-1.3748600,64.800,0.09780,0.026020,37.370,-0.70900,0.031860,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFN2204,10,6.200,PGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.77,22.6,1,Not eqipped,PGMX10075487,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0453480,0.6375700,631.1990000,0.0187590,,0.0150870,,14.1000000,MPG,,,,,2.1127800,1.5521300,0.7862010,64.800,0.09780,0.026020,37.370,-0.70900,0.031860,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFN2204,10,6.200,PGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.77,22.6,1,Not eqipped,PGMX10075488,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.3870470,2.2701700,638.2630000,0.0385170,,0.0423220,,13.8000000,MPG,12.9000000,12.9000000,17.2000000,,2.5962000,1.7349800,0.9719740,71.190,0.11400,0.028550,35.230,-1.23240,0.040260,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFN2204,11,6.200,PGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.85,23.3,1,Not eqipped,PGMX10075489,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0096012,0.2293800,580.4000000,0.0056226,,0.0056609,0,15.3000000,MPG,16.4000000,13.9000000,18.0000000,,-1.4972400,-0.9288890,-0.8062550,62.820,0.09730,0.025960,37.370,-0.70900,0.031860,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFN2204,11,6.200,PGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.85,23.3,1,Not eqipped,PGMX10075490,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0049085,0.1680450,328.7000000,0.0063740,,0.0031730,,27.0000000,MPG,,,,,7.6175200,6.0665900,0.4842590,62.820,0.09730,0.025960,37.370,-0.70900,0.031860,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFN2204,11,6.200,PGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.85,23.3,1,Not eqipped,PGMX10075491,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0088699,0.3461940,462.5000000,0.0233810,,0.0027679,,19.2000000,MPG,12.3000000,22.9000000,,,-6.9485100,-3.6431600,-1.3748600,62.820,0.09730,0.025960,37.370,-0.70900,0.031860,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFN2204,11,6.200,PGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.85,23.3,1,Not eqipped,PGMX10075492,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0453480,0.6375700,631.1990000,0.0187590,,0.0150870,,14.1000000,MPG,,,,,2.1127800,1.5521300,0.7862010,62.820,0.09730,0.025960,37.370,-0.70900,0.031860,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFN2204,11,6.200,PGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,2.85,23.3,1,Not eqipped,PGMX10075493,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.3870470,2.2701700,638.2630000,0.0385170,,0.0423220,,13.8000000,MPG,12.9000000,12.9000000,17.2000000,,2.5962000,1.7349800,0.9719740,69.100,0.10700,0.028560,35.230,-1.23240,0.040260,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFV2805,0,6.200,HGMXV06.2089,Car,650,8,3,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.73,25.7,2,"Equipped, not shifted by SIL",HGMX10044756,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0309912,0.5485110,546.3000000,0.0239016,,0.0107175,0.0010000,16.3000000,MPG,15.3000000,15.5000000,18.9000000,,-2.1636100,-1.2281000,-1.7941100,57.850,0.39100,0.021550,28.170,-0.15430,0.024550,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFV2805,0,6.200,HGMXV06.2089,Car,650,8,3,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.73,25.7,2,"Equipped, not shifted by SIL",HGMX10044757,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0076044,0.2718050,334.2000000,0.0102465,,0.0052208,,26.6000000,MPG,,,,,-0.3789710,-0.5154920,-1.0726000,57.850,0.39100,0.021550,28.170,-0.15430,0.024550,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFV2805,1,6.200,HGMXV06.2089,Car,650,8,3,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.73,25.7,2,"Equipped, not shifted by SIL",HGMX10044758,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0048573,0.2915390,327.0000000,0.0271369,,0.0041243,,27.2000000,MPG,,,,,4.5046900,3.1420200,-0.1792180,55.970,0.38480,0.021560,22.460,-0.07100,0.023990,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621HFV2805,1,6.200,HGMXV06.2089,Car,650,8,3,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,3.73,25.7,2,"Equipped, not shifted by SIL",HGMX10044759,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0232110,0.3852460,521.7000000,0.0779990,,0.0088390,0.0012170,17.0000000,MPG,16.3000000,16.2000000,19.5000000,,0.3984920,0.2714100,-0.6599240,55.970,0.38480,0.021560,22.460,-0.07100,0.023990,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621KAN2153,0,6.200,LGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.77,22.6,1,Not eqipped,LGMX10058908,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0021100,0.0790190,327.8170000,0.0067210,,0.0022230,,27.2000000,MPG,,,,,4.2464800,3.1976600,0.5856830,64.730,0.10480,0.025890,49.700,-1.08920,0.036360,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621KAN2153,0,6.200,LGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.77,22.6,1,Not eqipped,LGMX10058909,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0098700,0.4564210,453.6030000,0.0344410,,0.0043560,,19.6000000,MPG,12.3000000,23.7000000,,,-7.3478700,-3.8482900,-1.7981700,64.730,0.10480,0.025890,49.700,-1.08920,0.036360,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621KAN2153,0,6.200,LGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.77,22.6,1,Not eqipped,LGMX10058910,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0260940,0.3739380,579.2690000,0.0099060,,0.0084040,0.0005900,15.4000000,MPG,16.2000000,14.0000000,17.9000000,,-2.4623300,-1.5274400,-0.6399380,64.730,0.10480,0.025890,49.700,-1.08920,0.036360,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621KAN2153,0,6.200,LGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.77,22.6,1,Not eqipped,LGMX10058911,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0756010,1.3245000,710.6890000,0.0614470,,0.0227610,,12.5000000,MPG,,,,,-0.5694590,-0.6503460,1.3070600,64.730,0.10480,0.025890,49.700,-1.08920,0.036360,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621KAN2153,0,6.200,LGMXV06.2089,Car,650,8,2,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,2.77,22.6,1,Not eqipped,LGMX10058912,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.4414920,1.4161900,645.3820000,0.0577040,,0.0355300,,13.7000000,MPG,13.3000000,12.7000000,16.7000000,,-0.2081030,-0.1739560,0.0706680,71.200,0.11530,0.028480,52.160,-1.97520,0.048890,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621KAV2276,0,6.200,KGMXV06.2090,Car,455,8,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.77,22.6,1,Not eqipped,KGMX10054534,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0392570,0.6988810,445.5790000,0.0112100,,0.0117860,0.0007260,19.9000000,MPG,19.8000000,18.5000000,23.3000000,,1.7992800,1.1141800,2.3093300,40.320,0.37500,0.020700,20.140,-0.45630,0.026950,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621KAV2276,0,6.200,KGMXV06.2090,Car,455,8,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.77,22.6,1,Not eqipped,KGMX10054535,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0030670,0.2908560,239.8370000,0.0035970,,0.0015900,,37.0000000,MPG,,,,,-0.1717270,-0.5045340,0.8848200,40.320,0.37500,0.020700,20.140,-0.45630,0.026950,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621KAV2276,0,6.200,KGMXV06.2090,Car,455,8,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.77,22.6,1,Not eqipped,KGMX10054536,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0181550,0.6699680,372.1760000,0.0294510,,0.0065070,,23.8000000,MPG,14.7000000,28.9000000,,,-7.1080900,-3.6551800,-1.1683500,40.320,0.37500,0.020700,20.140,-0.45630,0.026950,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621KAV2276,0,6.200,KGMXV06.2090,Car,455,8,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.77,22.6,1,Not eqipped,KGMX10054537,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0295060,0.4552630,507.8830000,0.0121410,,0.0120470,,17.5000000,MPG,,,,,3.5666500,2.6712800,3.6471000,40.320,0.37500,0.020700,20.140,-0.45630,0.026950,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CAMARO,621KAV2276,0,6.200,KGMXV06.2090,Car,455,8,10,SA,Semi-Automatic,10,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.77,22.6,1,Not eqipped,KGMX10054538,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.4411550,2.6769100,500.2320000,0.0189720,,0.0512360,,17.5000000,MPG,15.1000000,16.8000000,22.0000000,,1.0631900,0.5262660,1.7848300,44.350,0.41250,0.022770,1.840,0.02050,0.022380,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,COLORADO 2WD,27PER41375,0,2.700,PGMXT02.7100,Truck,310,4,5,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.42,26.0,1,Not eqipped,PGMX10078434,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0079040,0.3471320,392.2290000,0.0117100,,0.0062310,,22.7000000,MPG,15.2000000,26.4000000,,,-5.8172300,-2.7573300,-0.5049100,25.830,0.29600,0.031090,-7.150,-0.20470,0.032440,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,COLORADO 2WD,27PER41375,0,2.700,PGMXT02.7100,Truck,310,4,5,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.42,26.0,1,Not eqipped,PGMX10078939,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0195510,0.4559170,354.7060000,0.0092750,,0.0129060,0.0002410,25.1000000,MPG,23.5000000,24.9000000,27.1000000,,-0.3345200,0.2012740,-0.2696330,25.830,0.29600,0.031090,-7.150,-0.20470,0.032440,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,COLORADO 2WD,27PER41375,0,2.700,PGMXT02.7100,Truck,310,4,5,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.42,26.0,1,Not eqipped,PGMX10078940,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0110210,0.3003050,248.3580000,0.0022700,,0.0086690,,35.9000000,MPG,,,,,-2.7939300,-2.4829000,-0.7642930,25.830,0.29600,0.031090,-7.150,-0.20470,0.032440,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,COLORADO 2WD,27PER41375,0,2.700,PGMXT02.7100,Truck,310,4,5,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.42,26.0,1,Not eqipped,PGMX10078941,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0173270,0.4343850,346.3010000,0.0098860,,0.0115310,0.0002590,25.7000000,MPG,24.1000000,25.6000000,27.5000000,,0.9539120,0.8143760,0.1438820,25.830,0.29600,0.031090,-7.150,-0.20470,0.032440,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,COLORADO 2WD,27PER41375,0,2.700,PGMXT02.7100,Truck,310,4,5,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,3.42,26.0,1,Not eqipped,PGMX10078942,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0103130,0.3143900,245.7360000,0.0025020,,0.0088770,,36.2000000,MPG,,,,,1.6286400,1.3891500,0.3127720,25.830,0.29600,0.031090,-7.150,-0.20470,0.032440,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,COLORADO 4WD,27PER41375,1,2.700,PGMXT02.7100,Truck,310,4,6,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.42,26.0,1,Not eqipped,PGMX91005318,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0082693,0.2888302,417.4325867,0.0202593,,0.0059805,0.0004998,21.3000000,MPG,14.2431107,24.7470818,,,-7.5997334,-4.3180676,-2.1461344,32.970,0.49940,0.029460,19.370,-0.54710,0.036650,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,COLORADO 4WD,27PER41375,1,2.700,PGMXT02.7100,Truck,310,4,6,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.42,26.0,1,Not eqipped,PGMX91005319,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0094225,0.2494818,254.0640564,0.0010492,,0.0073315,0.0002220,34.9000000,MPG,,,,,4.7944398,3.3038821,-0.5837716,32.970,0.49940,0.029460,19.370,-0.54710,0.036650,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,COLORADO 4WD,27PER41375,1,2.700,PGMXT02.7100,Truck,310,4,6,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.42,26.0,1,Not eqipped,PGMX91005320,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0083349,0.1754590,260.7924500,0.0015462,,0.0062563,0.0003031,34.0000000,MPG,,,,,3.0903161,2.3242009,0.0919722,32.970,0.49940,0.029460,19.370,-0.54710,0.036650,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,COLORADO 4WD,27PER41375,1,2.700,PGMXT02.7100,Truck,310,4,6,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,3.42,26.0,1,Not eqipped,PGMX91005332,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0237808,0.5336702,368.4166565,0.0073793,,0.0159836,0.0003346,24.1000000,MPG,22.2983208,23.6525574,26.3725166,,1.0449138,0.7829506,-0.2216163,32.970,0.49940,0.029460,19.370,-0.54710,0.036650,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CORVETTE,621MY79609,2,6.200,NGMXV06.2088,Car,495,8,1,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,5.17,22.0,1,Not eqipped,NGMX10071294,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0294140,0.3525830,465.5080000,0.0189090,,0.0088100,0.0000420,19.1000000,MPG,18.5000000,17.9000000,22.7000000,,-1.7831900,-0.8969960,-0.5493750,32.650,0.78410,0.017140,12.780,0.01870,0.021940,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CORVETTE,621MY79609,2,6.200,NGMXV06.2088,Car,495,8,1,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,5.17,22.0,1,Not eqipped,NGMX10071295,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0098440,0.0750060,261.1310000,0.0045420,,0.0042850,,34.1000000,MPG,,,,,-3.2218400,-2.6752800,-0.2637860,32.650,0.78410,0.017140,12.780,0.01870,0.021940,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CORVETTE,621MY79609,2,6.200,NGMXV06.2088,Car,495,8,1,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,5.17,22.0,1,Not eqipped,NGMX10071296,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0379530,0.4167430,386.2040000,0.0203950,,0.0176890,,23.1000000,MPG,15.8000000,26.5000000,,,-5.1871100,-2.8798000,-1.0191000,32.650,0.78410,0.017140,12.780,0.01870,0.021940,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CORVETTE,621MY79609,2,6.200,NGMXV06.2088,Car,495,8,1,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,5.17,22.0,1,Not eqipped,NGMX10071297,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0075830,0.0374920,540.4800000,0.0198150,,0.0069050,,16.5000000,MPG,,,,,-0.9405510,-1.0236000,-0.3314380,32.650,0.78410,0.017140,12.780,0.01870,0.021940,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CORVETTE,621MY79609,2,6.200,NGMXV06.2088,Car,495,8,1,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,5.17,22.0,1,Not eqipped,NGMX10071298,MFR,No,,,,,11,Cold CO,27,Cold CO Premium (Tier 2),FTP,0.2214000,1.3455000,545.0562000,0.0207470,,0.0341890,,16.3000000,MPG,14.2000000,15.5000000,20.4000000,,-1.1258600,-1.0332800,-0.0573200,35.920,0.86250,0.018850,4.810,-0.00580,0.023680,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CORVETTE,621MYS2124,1,6.200,PGMXV06.2088,Car,495,8,2,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,4.89,20.6,1,Not eqipped,PGMX10073456,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0378790,0.4131850,466.3600000,0.0207480,0.0011650,0.0145210,0.0001630,19.1000000,MPG,18.6000000,17.8000000,22.5000000,,1.3925700,1.0364800,0.2619850,31.350,0.55780,0.016080,15.290,0.03680,0.018540,TWC,Three-way catalyst,N,,,N,No averaging
2023,GM,GMX,CHEVROLET,CORVETTE,621MYS2124,1,6.200,PGMXV06.2088,Car,495,8,2,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,4.89,20.6,1,Not eqipped,PGMX10073457,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0023940,0.0285820,252.1340000,0.0044100,,0.0021580,,35.4000000,MPG,,,,,1.9281400,1.5492500,0.1981360,31.350,0.55780,0.016080,15.290,0.03680,0.018540,TWC,Three-way catalyst,N,,,N,No averaging
